index,sentiment,gpt_Rating,reliability,utility,driving,comfort,interior,fuel_efficiency,technology,batch
16203,positive,5,1,0,0,0,0,0,0,1
16212,positive,5,1,0,1,0,0,0,0,1
16238,neutral,1,0,0,0,0,0,0,0,1
16266,positive,4,0,0,1,0,0,1,0,1
16276,positive,5,1,0,1,1,0,0,0,1
16342,positive,5,1,0,0,0,0,1,1,1
16352,negative,1,1,0,0,0,0,0,0,1
16357,negative,1,1,0,0,0,0,0,0,1
16383,positive,4,0,0,1,0,1,1,0,1
16428,positive,5,1,0,1,1,0,1,1,1
16480,positive,4,1,0,1,1,1,1,1,1
16506,positive,5,1,1,1,1,1,1,1,1
16529,positive,5,0,0,0,1,0,0,0,1
16564,positive,4,1,1,1,1,1,1,1,1
16584,positive,4,1,1,1,1,1,1,1,1
16624,positive,5,1,0,1,1,0,1,1,1
16635,neutral,3,0,0,0,0,0,0,0,1
16681,neutral,3,1,1,0,1,1,1,0,1
16735,negative,1,1,1,0,0,0,1,0,1
16760,negative,1,1,0,0,0,0,0,0,1
16767,positive,4,1,0,0,1,1,0,0,1
16783,negative,2,0,0,1,1,1,0,0,1
16805,positive,4,1,0,1,1,1,0,0,1
16817,positive,4,1,1,1,1,0,0,0,1
16852,positive,5,1,1,1,1,1,0,0,1
16857,positive,5,1,1,1,1,1,1,0,1
16920,positive,5,1,1,1,1,1,1,1,1
16961,positive,4,1,1,1,1,1,1,0,1
16977,positive,5,1,1,1,0,0,1,0,1
17015,positive,5,1,0,0,0,0,1,0,1
17027,positive,4,1,0,1,1,1,0,0,1
17084,positive,4,1,0,0,0,0,0,0,1
17103,negative,2,1,0,0,0,0,0,0,1
17112,positive,5,1,1,1,1,1,1,1,1
17172,positive,5,1,1,1,1,1,1,1,1
17178,positive,5,1,1,0,0,0,0,0,1
17179,positive,5,1,0,0,0,0,0,0,1
17234,negative,2,1,1,1,1,0,0,0,1
17359,neutral,3,0,0,0,0,0,1,0,1
17368,negative,1,1,0,0,0,0,0,1,1
17445,positive,4,1,1,1,0,1,0,1,1
17487,positive,4,0,0,1,1,0,1,0,1
17524,negative,1,1,0,0,1,1,0,0,1
17526,negative,1,1,0,0,0,0,0,0,1
17530,negative,1,1,0,0,0,0,0,0,1
17601,negative,1,1,0,0,0,0,0,0,1
17683,negative,1,1,0,0,0,0,0,0,1
17690,positive,4,1,1,1,1,1,1,0,1
17716,neutral,3,1,1,1,1,1,1,1,1
17728,positive,4,0,1,0,1,0,0,0,1
17788,positive,5,0,1,1,0,0,0,0,1
17800,positive,4,1,1,1,1,0,0,0,1
17867,positive,4,0,0,0,1,0,0,0,1
17889,positive,4,0,0,1,1,0,1,0,1
17919,negative,1,1,0,1,0,0,0,0,1
17977,negative,1,1,0,0,1,1,0,1,1
17983,negative,1,1,0,0,0,1,0,1,1
18000,positive,4,0,1,1,1,1,1,1,1
18025,positive,5,0,1,1,1,1,0,1,1
18069,positive,4,1,1,1,1,1,1,1,1
18103,positive,5,0,1,1,1,1,1,1,1
18160,negative,1,1,0,0,0,0,0,0,1
18189,negative,1,1,0,0,0,0,0,0,1
18215,positive,4,0,0,1,1,1,1,1,1
18256,positive,4,0,0,1,1,1,1,1,1
18269,positive,5,0,1,1,1,1,1,1,1
18318,neutral,3,0,0,1,1,1,1,1,1
18339,positive,4,0,0,1,1,1,1,0,1
18351,positive,4,0,0,1,1,0,1,0,1
18398,positive,5,0,1,1,1,1,0,1,1
18419,positive,5,0,1,0,1,1,0,0,1
18431,positive,5,1,0,1,0,0,0,0,1
18451,positive,4,1,0,0,0,0,0,0,1
18483,positive,5,1,1,1,0,0,0,0,1
18501,positive,5,1,1,1,1,1,0,1,1
18502,positive,5,1,1,1,1,1,1,0,1
18539,positive,5,1,0,1,0,0,0,0,1
18600,positive,4,1,0,1,1,0,1,1,1
18698,positive,5,1,1,1,1,1,1,1,1
18726,positive,5,0,1,1,1,1,1,0,1
18740,negative,1,0,0,0,0,0,0,0,1
18746,negative,1,1,0,0,1,0,0,0,1
18766,negative,1,1,0,1,0,0,0,0,1
18833,positive,5,1,1,1,1,1,0,0,1
18862,positive,5,1,0,0,0,0,0,0,1
19056,neutral,3.5,1,1,1,1,1,1,0,1
19062,negative,2,1,0,0,0,0,1,0,1
19076,negative,1,1,0,0,0,0,0,0,1
19094,positive,4,0,0,0,1,1,0,0,1
19097,positive,3,1,0,0,0,0,0,0,1
19198,positive,4,0,0,0,0,0,0,0,1
19226,positive,5,1,1,1,1,1,1,0,1
19232,positive,4,0,0,0,1,1,0,0,1
19255,positive,4,1,1,1,1,1,1,0,1
19323,neutral,3,0,1,1,1,1,1,1,1
19352,negative,1,0,0,0,1,1,0,0,1
19366,negative,1,1,0,0,0,0,0,0,1
19368,negative,1,1,0,1,0,0,0,0,1
19407,negative,1,1,0,0,1,1,0,0,1
19549,negative,1,1,0,0,0,0,0,0,1
19639,negative,1,1,0,0,0,0,0,0,1
19686,positive,4,0,1,1,1,1,1,0,1
19771,positive,5,1,1,1,1,1,1,0,1
19829,positive,4.5,1,1,1,1,1,0,0,1
19850,negative,1,1,0,0,0,0,0,0,1
19891,positive,5,1,0,1,0,0,0,0,1
19937,negative,1,1,0,0,0,0,0,0,1
19942,positive,4,0,1,1,1,1,0,0,1
19986,positive,5,1,0,0,0,1,0,0,1
20026,positive,4,1,0,1,1,1,0,0,1
20082,negative,1,1,0,0,0,0,0,0,1
20092,positive,4,0,1,1,1,1,1,1,1
20118,positive,5,0,0,0,0,0,1,1,1
20136,neutral,3,0,0,0,0,0,0,0,1
20189,negative,1,1,0,0,0,0,0,0,1
20216,positive,4,0,1,1,1,1,1,1,1
20256,positive,4,1,0,1,1,1,1,1,1
20311,positive,4,0,0,0,0,0,0,0,1
20444,positive,5,1,0,0,0,0,0,0,1
20451,positive,4,1,0,0,1,1,0,0,1
20527,positive,4,1,1,1,1,1,1,0,1
20570,negative,1,1,0,0,0,0,0,0,1
20574,negative,1,1,0,1,0,0,0,1,1
20594,positive,5,0,0,0,0,0,0,0,1
20620,negative,1,1,0,0,0,0,0,0,1
20641,positive,4,0,0,0,0,0,0,1,1
20668,positive,5,0,0,0,0,1,0,1,1
20722,negative,1,1,0,1,1,1,0,0,1
20813,positive,4,1,1,1,0,0,1,0,1
20870,positive,5,1,1,1,1,1,1,1,1
20878,positive,4,0,1,1,0,1,0,1,1
20885,positive,5,0,0,1,1,0,0,0,1
20891,positive,5,0,1,1,0,0,0,0,1
20950,negative,1,1,0,0,0,0,0,0,1
20976,positive,4,0,0,0,1,1,0,0,1
20998,positive,4,1,1,1,1,1,0,1,1
21033,positive,5,1,1,0,1,1,1,0,1
21047,positive,5,1,1,1,0,0,0,0,1
21146,negative,1,1,0,1,0,0,0,0,1
21219,positive,5,0,0,0,0,0,0,0,1
21238,negative,1,1,0,0,0,0,0,0,1
21347,positive,5,0,1,1,0,0,0,1,1
21348,positive,4,0,0,1,0,0,1,0,1
21389,negative,2,1,1,1,0,1,1,0,1
21409,positive,4,1,1,0,1,1,0,0,1
21416,positive,4,1,1,0,1,1,0,0,1
21450,positive,5,1,1,0,1,1,0,0,1
21488,positive,5,1,1,1,1,1,1,0,1
21490,negative,1,1,0,0,0,1,0,1,1
21582,negative,2,0,0,0,0,0,1,0,1
21583,positive,4,0,0,1,1,0,1,0,1
21587,positive,5,1,1,1,1,1,0,0,1
21620,positive,4,0,1,1,1,0,1,0,1
21706,negative,1,1,1,1,0,0,1,0,1
21789,positive,4,0,1,1,1,0,0,0,1
21790,positive,4,0,1,1,0,0,0,0,1
21859,positive,5,0,1,1,1,1,0,0,1
21861,negative,1,1,0,0,0,0,0,0,1
21906,positive,5,0,0,1,0,0,0,0,1
21909,negative,2,1,0,0,0,0,0,1,1
21911,positive,5,1,1,1,1,0,1,0,1
21974,negative,1,1,0,0,0,0,0,0,1
21990,negative,1,1,0,0,0,0,0,0,1
21999,positive,4,1,1,1,1,0,1,0,1
22009,positive,4,0,0,1,1,1,1,0,1
22069,positive,5,0,1,0,1,1,0,0,1
22100,positive,5,0,0,1,1,0,1,0,1
22112,positive,5,0,0,0,0,0,0,0,1
22127,positive,5,1,1,1,1,1,1,0,1
22132,positive,4,1,1,1,1,1,1,1,1
22172,positive,5,0,1,1,1,0,0,0,1
22176,positive,5,1,1,1,1,1,0,0,1
22209,positive,5,0,1,0,1,0,1,0,1
22235,positive,5,1,1,1,1,0,0,0,1
22255,positive,4,1,1,1,0,0,1,0,1
22257,positive,4,1,1,1,1,1,1,0,1
22287,positive,5,1,1,1,1,0,1,0,1
22320,positive,5,0,1,0,1,0,1,0,1
22322,positive,5,0,1,1,1,0,0,0,1
22323,positive,5,1,0,0,0,0,0,0,1
22362,positive,5,1,1,1,1,0,0,0,1
22364,positive,5,1,1,1,1,1,0,0,1
22374,positive,5,1,1,0,1,1,0,0,1
22431,positive,5,1,1,0,0,0,1,0,1
22458,positive,5,1,1,1,1,1,1,0,1
22555,negative,1,1,0,1,0,0,1,0,1
22574,positive,4,0,1,0,1,0,0,0,1
22578,positive,5,1,1,0,1,0,1,0,1
22588,positive,4,1,0,1,0,0,1,0,1
22618,positive,4,1,1,1,1,1,1,0,1
22645,negative,1,1,0,0,0,1,0,0,1
22651,negative,2,1,0,1,1,1,1,0,1
22680,positive,5,1,1,1,1,1,1,1,1
22697,positive,5,1,1,1,1,1,1,1,1
22753,negative,1,1,0,0,0,0,1,0,1
22813,positive,5,0,0,0,1,1,0,0,1
22853,neutral,3,0,0,0,0,0,1,0,1
22894,positive,5,1,0,0,1,1,0,1,1
22910,negative,2,1,0,1,0,1,1,1,1
22962,positive,5,1,0,1,1,1,0,1,1
22967,positive,4,1,0,1,1,0,0,0,1
22969,positive,4,1,1,1,1,1,0,0,1
22994,positive,4,1,0,0,1,1,1,0,1
22996,positive,4,1,1,1,1,1,1,1,1
22998,positive,5,1,0,0,1,0,1,0,1
23009,neutral,3,1,0,0,0,0,0,0,1
23013,positive,4,1,0,0,0,0,0,0,1
23029,positive,4,1,0,1,1,1,1,0,1
23087,neutral,3,1,0,0,1,1,1,0,1
23110,positive,4,1,0,0,1,0,0,0,1
23158,positive,4.5,1,1,1,1,1,1,0,1
23167,negative,2,1,0,0,0,0,0,0,1
23175,negative,1,1,0,0,1,0,0,0,1
23193,positive,4,1,0,0,1,1,1,0,1
23229,negative,1,1,0,0,1,0,0,0,1
23248,positive,5,1,0,1,1,1,0,0,1
23253,positive,5,0,0,1,1,1,0,0,1
23273,positive,5,1,0,0,1,0,1,0,1
23281,positive,4,1,0,0,0,0,0,0,1
23318,neutral,3,0,0,1,0,1,1,0,1
23377,positive,5,0,1,1,1,1,0,1,1
23397,negative,1,0,1,0,0,1,0,0,1
23524,positive,4,1,1,1,0,0,0,1,1
23589,positive,5,1,0,1,0,0,0,0,1
23594,positive,5,1,0,0,0,0,0,0,1
23628,positive,4,1,0,0,1,0,0,0,1
23659,positive,5,0,1,1,1,1,0,1,1
23714,positive,4,1,1,1,1,1,0,1,1
23719,positive,5,1,1,1,1,1,0,0,1
23724,positive,4,1,1,1,1,0,1,0,1
23737,neutral,3,1,0,1,0,0,1,0,1
23750,positive,5,1,0,0,1,0,0,0,1
23792,positive,5,1,1,0,1,0,1,0,1
23798,positive,4,0,0,1,1,0,1,0,1
23819,positive,4,0,1,1,1,0,0,0,1
23863,positive,4,1,1,1,1,1,1,1,1
23911,positive,5,0,0,0,0,0,0,0,1
23931,positive,4,1,1,0,1,0,0,0,1
23957,positive,4,1,1,1,1,1,0,0,1
23972,positive,5,1,0,0,1,0,0,0,1
23990,positive,4,1,1,1,1,0,1,0,1
24003,negative,1,1,0,1,1,0,0,0,1
24025,negative,1,0,0,1,0,0,0,0,1
24035,positive,4,1,1,1,1,1,0,0,1
24082,negative,1,1,1,0,0,0,0,0,1
24093,positive,5,1,0,0,1,0,1,0,1
24108,negative,1,1,0,0,0,0,0,0,1
24123,negative,1,1,0,0,0,0,0,0,1
24148,positive,4,0,1,1,1,1,1,0,1
24164,positive,4,0,1,1,1,1,1,1,1
24192,neutral,3,0,1,1,1,1,1,1,1
24196,negative,1,1,0,0,0,0,0,0,1
24223,positive,5,0,1,1,1,0,0,0,1
24258,positive,5,1,0,0,0,0,0,0,1
24259,positive,4,1,1,1,0,0,1,0,1
24262,positive,5,1,1,1,0,0,1,0,1
24266,positive,5,1,1,0,0,0,0,0,1
24290,positive,5,1,1,0,0,0,0,0,1
24308,negative,1,0,0,0,0,0,1,0,1
24374,positive,4,0,1,0,0,0,0,0,1
24383,positive,4,0,0,1,0,0,0,0,1
24384,positive,4,1,1,1,0,0,0,0,1
24395,positive,4,1,1,1,0,0,0,0,1
24445,positive,4,1,1,1,1,0,0,0,1
24466,positive,4,1,1,1,0,1,1,0,1
24467,positive,4,1,1,1,1,0,1,0,1
24469,negative,2,0,0,1,0,1,0,0,1
24539,positive,4,1,1,1,0,0,1,0,1
24554,positive,5,1,0,1,0,0,0,0,1
24581,negative,2,0,0,1,0,0,1,0,1
24609,positive,5,0,0,0,0,0,1,0,1
24648,positive,5,1,0,0,0,0,0,0,1
24678,positive,4,1,0,1,0,0,1,0,1
24692,negative,1,0,0,0,0,0,0,0,1
24741,neutral,3,1,0,1,0,0,1,0,1
24764,negative,1,0,0,0,0,0,0,0,1
24765,neutral,1,0,0,0,0,0,0,0,1
24805,positive,3.5,0,1,1,0,0,0,0,1
24819,positive,4,1,0,0,0,0,0,0,1
24847,neutral,3,0,0,0,0,0,0,0,1
24890,positive,5,1,0,0,0,0,0,0,1
24915,positive,4,1,0,1,1,0,1,0,1
24940,positive,4,1,0,0,0,0,0,0,1
25002,neutral,3,1,1,1,1,1,1,1,1
25016,positive,5,1,1,1,0,0,1,0,1
25071,negative,2,0,0,1,1,0,1,0,1
25114,positive,4,1,1,1,1,1,1,0,1
25128,positive,5,1,1,1,1,0,1,0,1
25155,negative,1,1,0,0,0,0,0,0,1
25211,positive,5,1,0,0,0,0,0,0,1
25212,positive,4,1,1,1,1,0,1,0,1
25238,positive,4,1,1,1,1,1,1,0,1
25273,negative,1,0,0,0,0,1,1,0,1
25285,positive,4,0,1,1,1,1,1,1,1
25320,positive,5,1,0,1,0,0,0,0,1
25359,positive,5,1,0,1,1,0,1,0,1
25378,negative,1,0,0,1,1,1,1,1,1
25386,positive,4,1,0,1,0,0,0,0,1
25418,neutral,3,0,0,0,1,1,0,0,1
25472,positive,5,1,0,1,0,0,0,0,1
25587,positive,5,1,0,1,0,0,0,0,1
25602,negative,1,1,0,0,1,0,0,0,1
25645,positive,5,0,0,0,0,0,0,0,1
25649,positive,5,0,0,1,0,1,0,1,1
25682,positive,5,1,0,1,0,0,0,0,1
25772,positive,4,0,0,1,1,1,0,0,1
25823,positive,4,0,0,1,0,0,0,0,1
25892,positive,4,1,0,1,1,1,1,1,1
25895,positive,4,1,1,1,1,1,1,0,1
25900,positive,5,1,0,1,1,0,1,0,1
25901,positive,4,1,1,1,1,0,1,0,1
25910,positive,5,1,0,1,1,0,0,0,1
25938,positive,4,0,1,1,1,1,0,0,1
25953,positive,5,1,1,1,1,1,1,0,1
25964,neutral,3,1,0,0,1,0,1,0,1
25980,positive,4.5,1,0,1,0,0,1,0,1
25982,positive,4,1,0,1,0,0,1,0,1
26005,positive,5,1,0,1,1,0,1,0,1
26136,negative,1,0,0,0,0,0,0,0,1
26144,positive,5,1,0,0,0,0,0,0,1
26180,positive,5,1,0,1,1,0,0,0,1
26277,negative,1,0,0,0,1,0,0,0,1
26309,positive,5,1,0,0,0,0,0,0,1
26320,negative,1,1,0,0,0,0,0,0,1
26407,negative,1,1,0,0,0,0,0,0,1
26409,negative,1,1,0,0,0,0,0,0,1
26424,positive,5,0,0,1,1,1,0,0,1
26436,negative,1,1,0,0,0,0,0,0,1
26438,negative,1,0,0,0,0,1,0,0,1
26455,positive,5,1,1,0,1,0,1,0,1
26500,neutral,3,0,0,0,0,0,0,0,1
26519,negative,1,1,1,0,1,1,0,0,1
26540,negative,1,1,0,1,0,1,1,1,1
26667,positive,4,1,1,1,1,0,0,0,1
26678,positive,4,1,0,0,0,0,0,0,1
26709,positive,5,1,0,0,0,0,0,0,1
26721,negative,1,1,0,1,0,0,0,0,1
26739,positive,5,0,1,0,0,0,0,0,1
26743,positive,5,1,1,0,0,0,0,0,1
26753,positive,3,1,0,1,0,1,0,0,1
26793,neutral,3,1,0,1,1,0,1,0,1
26816,negative,2,0,0,0,0,0,0,0,1
26820,positive,4,1,0,0,1,1,0,0,1
26873,positive,4,1,1,0,1,0,1,0,1
26901,positive,4,0,1,1,1,1,1,0,1
26916,positive,4,0,1,1,1,1,1,0,1
26928,positive,4,1,1,1,1,1,0,0,1
26951,positive,5,1,0,0,0,0,0,0,1
27025,negative,1,1,0,0,0,1,1,1,1
27068,negative,1,0,0,0,0,1,0,1,1
27152,negative,1,0,0,1,0,1,0,1,1
27169,negative,1,1,0,0,0,1,0,1,1
27185,negative,2,1,0,1,1,1,0,1,1
27186,negative,1,1,0,0,0,1,0,1,1
27333,negative,1,1,0,0,0,0,0,1,1
27381,negative,1,0,0,1,0,1,0,0,1
27395,positive,4,1,0,0,0,0,0,0,1
27449,positive,4,1,0,1,0,0,0,0,1
27526,positive,5,0,0,1,0,0,1,0,1
27645,positive,4,0,0,1,0,0,1,0,1
27647,positive,5,1,0,0,0,0,0,0,1
27659,positive,5,1,0,0,0,0,0,0,1
27712,positive,5,1,1,1,0,0,0,0,1
27728,positive,5,1,0,1,1,0,1,0,1
27748,positive,4,1,0,0,0,0,0,0,1
27805,positive,5,1,0,0,0,0,1,0,1
27819,positive,5,1,0,0,0,0,0,0,1
27871,positive,5,1,0,1,0,0,1,0,1
27892,positive,5,1,0,1,0,0,1,0,1
27926,negative,1,1,0,0,1,0,0,1,1
27954,positive,5,1,1,1,1,1,1,1,1
27972,positive,4,0,1,0,1,1,1,1,1
27973,positive,5,1,0,0,1,0,1,0,1
27996,negative,1,0,0,0,0,0,0,1,1
28046,negative,1,1,0,1,0,1,0,1,1
28047,positive,5,1,1,0,1,1,1,0,1
28085,negative,2,0,1,0,1,0,1,0,1
28105,positive,4.5,0,0,1,1,0,1,0,1
28127,positive,4,0,0,1,1,0,1,0,1
28142,positive,5,0,0,1,1,0,1,0,1
28288,negative,1,1,0,0,0,0,0,0,1
28312,positive,4,1,1,1,1,1,1,0,1
28334,negative,1,1,1,0,0,0,0,0,1
28388,negative,1,1,1,0,0,0,0,0,1
28389,negative,1,1,0,0,0,0,0,1,1
28418,positive,4,0,0,1,0,0,1,0,1
28436,negative,1,0,1,1,1,0,1,0,1
28453,positive,4,1,1,1,1,0,0,0,1
28480,positive,4,1,1,1,1,0,0,0,1
28481,negative,1,1,0,0,0,0,0,0,1
28488,positive,3,1,0,0,1,1,0,0,1
28519,positive,4,1,1,1,0,0,0,0,1
28538,negative,1,1,0,0,0,0,0,0,1
28609,positive,4,1,1,1,1,0,1,0,1
28676,positive,4,0,1,1,1,0,0,0,1
28694,positive,4,1,1,1,1,0,1,0,1
28695,positive,5,0,1,1,1,0,1,0,1
28713,neutral,3,0,0,0,1,1,1,0,1
28745,positive,5,0,1,1,1,0,0,0,1
28896,positive,5,1,1,1,1,0,0,0,1
28900,positive,4,1,1,1,1,1,0,0,1
28920,positive,4,1,1,1,1,1,0,0,1
28991,positive,4,1,1,1,1,1,0,0,1
28999,negative,1,1,0,0,0,0,0,0,1
29002,negative,1,1,0,0,0,1,0,1,1
29066,positive,4,1,1,1,1,1,1,0,1
29086,positive,4,1,1,1,1,1,1,0,1
29157,positive,5,1,1,1,1,1,0,0,1
29197,positive,4,0,1,0,0,0,0,0,1
29331,positive,4,0,0,0,1,0,0,0,1
29335,positive,4,1,1,0,1,1,0,0,1
29350,positive,4,1,0,1,1,1,0,1,1
29355,negative,2,0,0,1,1,0,0,0,1
29371,neutral,3.5,1,0,0,1,0,1,0,1
29378,positive,4,1,0,0,1,0,1,0,1
29405,negative,2,1,0,1,0,0,1,0,1
29443,negative,2,0,0,1,0,1,1,1,1
29470,neutral,3,1,0,1,1,0,1,0,1
29491,positive,5,1,0,1,1,1,1,0,1
29507,positive,4,1,1,1,1,1,1,1,1
29531,positive,4,1,1,1,1,0,1,0,1
29557,negative,1,1,0,0,0,1,1,0,1
29582,negative,1,1,0,1,0,0,0,0,2
29606,positive,4,0,1,1,1,1,0,0,2
29623,negative,1,1,0,0,0,1,0,0,2
29624,positive,5,1,1,1,0,0,0,0,2
29636,positive,4,1,0,0,1,1,0,0,2
29657,positive,4,1,0,0,0,0,0,0,2
29680,negative,1,0,0,0,0,0,0,0,2
29690,negative,1,1,0,0,0,0,0,0,2
29691,positive,4,1,0,0,0,0,0,0,2
29702,negative,1,1,0,0,0,0,0,0,2
29706,negative,1,1,0,0,0,0,0,0,2
29787,positive,5,0,0,0,0,0,0,0,2
29838,positive,5,0,0,1,1,0,0,0,2
29857,positive,5,0,0,1,0,0,0,0,2
29899,neutral,4,0,0,1,0,0,0,0,2
29907,positive,5,1,1,1,1,1,1,0,2
29930,positive,4,0,0,0,1,1,0,0,2
29962,negative,1,1,0,0,0,0,0,0,2
29975,negative,2,0,0,0,0,0,0,1,2
29984,positive,5,0,0,0,0,0,0,0,2
29993,positive,5,1,0,1,0,0,1,0,2
30053,positive,5,1,1,1,1,1,1,1,2
30068,positive,5,1,0,1,1,1,1,0,2
30102,positive,5,1,0,1,1,1,1,1,2
30104,negative,1,1,0,1,0,1,0,1,2
30106,positive,4,1,1,1,1,1,1,1,2
30145,positive,5,1,0,1,1,1,0,0,2
30177,positive,5,1,1,1,1,1,0,0,2
30182,negative,1,1,0,0,1,0,0,0,2
30233,positive,5,1,0,0,0,0,0,0,2
30249,positive,5,1,0,0,0,0,0,0,2
30280,positive,5,1,0,0,1,1,0,0,2
30315,positive,5,1,0,1,1,0,1,0,2
30360,positive,5,1,0,1,0,0,1,0,2
30406,negative,2,1,1,1,1,1,1,1,2
30442,positive,5,1,0,1,1,0,1,0,2
30461,negative,1,0,0,0,0,0,1,0,2
30549,positive,5,1,0,1,0,0,0,0,2
30558,neutral,4,0,0,0,1,0,0,0,2
30561,positive,5,1,0,1,1,0,1,1,2
30589,positive,4,1,0,1,1,0,1,1,2
30608,positive,5,1,0,1,1,0,1,0,2
30610,positive,5,1,0,0,0,0,0,0,2
30643,positive,4,1,0,1,1,1,0,0,2
30646,positive,4,1,0,1,1,1,0,0,2
30781,positive,5,1,0,1,1,1,0,1,2
30801,positive,5,1,0,1,1,1,1,0,2
30802,negative,1,1,0,0,0,0,0,0,2
30944,positive,4,0,0,0,0,0,0,0,2
30966,positive,4,1,1,1,1,1,1,1,2
30978,positive,4,0,0,0,0,0,0,0,2
31003,positive,5,0,0,1,0,0,1,0,2
31068,positive,4,1,0,1,1,0,1,0,2
31080,positive,5,0,0,1,1,0,1,0,2
31109,positive,5,1,0,1,1,0,1,1,2
31116,positive,5,1,0,0,1,0,1,0,2
31119,negative,1,1,0,1,0,0,1,0,2
31133,positive,4,1,0,1,0,0,1,0,2
31140,negative,1,1,0,0,0,0,1,0,2
31169,negative,2,0,0,0,0,0,1,0,2
31206,neutral,3,0,0,1,0,0,0,0,2
31211,positive,4,1,1,1,0,0,0,0,2
31221,positive,5,0,0,0,0,0,0,0,2
31238,negative,1,0,0,0,0,1,0,0,2
31249,positive,5,1,0,0,0,0,1,0,2
31255,neutral,3,1,0,0,0,0,0,0,2
31285,positive,4,1,0,0,1,1,0,0,2
31287,positive,5,1,1,1,1,1,1,1,2
31292,positive,5,1,0,1,1,1,1,1,2
31386,positive,4,1,1,1,0,1,1,1,2
31507,positive,4,0,1,1,1,1,0,1,2
31537,positive,4,1,0,1,1,0,0,0,2
31550,positive,5,1,0,1,0,0,1,0,2
31582,positive,4,0,1,1,1,0,1,0,2
31597,negative,1,1,0,0,0,0,1,0,2
31609,positive,4,1,0,1,0,0,1,1,2
31631,negative,1,0,0,0,0,0,0,0,2
31637,negative,1,0,0,0,0,0,0,0,2
31665,positive,4,1,0,1,1,0,0,0,2
31669,positive,4,1,0,1,1,0,1,0,2
31712,positive,4,1,0,0,0,0,1,0,2
31718,positive,5,1,0,1,0,0,1,0,2
31736,positive,4,1,0,0,0,1,1,0,2
31759,negative,1,0,0,0,0,0,1,0,2
31765,positive,5,1,1,1,1,1,1,0,2
31847,positive,5,1,0,1,1,0,1,0,2
31859,positive,4,0,0,1,0,0,0,0,2
31860,positive,4,1,0,1,1,1,1,0,2
31865,positive,5,1,0,1,1,0,0,0,2
31931,negative,2,1,0,0,0,0,0,0,2
31933,positive,5,1,0,1,1,0,0,0,2
31941,positive,5,1,0,1,1,0,0,0,2
31989,positive,5,1,0,1,1,1,0,0,2
31991,positive,5,1,0,0,1,0,0,0,2
32071,positive,5,1,0,0,0,0,0,0,2
32074,positive,5,0,0,1,1,1,0,0,2
32158,negative,1,0,0,1,1,1,1,0,2
32163,positive,5,1,0,1,1,1,1,0,2
32178,positive,4,0,0,0,0,0,0,0,2
32211,positive,5,0,0,0,0,0,0,0,2
32225,positive,4,0,1,1,1,1,0,1,2
32247,negative,1,1,0,0,0,0,0,0,2
32352,positive,3.5,1,0,1,1,1,1,0,2
32356,positive,4,1,0,0,1,1,0,0,2
32357,positive,4,1,0,1,0,1,0,1,2
32370,positive,5,1,0,1,1,1,1,0,2
32445,negative,1,0,0,1,0,0,1,0,2
32448,positive,5,1,0,1,0,1,1,0,2
32455,positive,4,0,0,0,0,0,0,0,2
32523,positive,5,0,0,0,0,0,0,0,2
32527,negative,1,1,0,0,0,0,0,0,2
32593,negative,2,1,0,0,0,1,0,1,2
32600,positive,4.5,0,0,0,0,1,0,0,2
32638,positive,5,1,0,0,0,0,0,0,2
32657,positive,5,1,0,0,0,0,1,0,2
32728,positive,5,1,0,1,1,1,0,0,2
32738,positive,4,1,0,1,1,0,1,0,2
32770,negative,1,1,0,0,0,0,0,0,2
32787,negative,1,0,0,0,0,0,0,0,2
32835,positive,4,0,0,1,1,1,0,0,2
32851,neutral,3,0,1,1,0,1,1,1,2
32862,positive,5,1,0,1,1,0,0,0,2
32877,positive,5,1,1,1,1,1,1,1,2
32904,positive,5,1,1,0,0,1,1,0,2
32912,positive,5,0,0,0,0,0,0,0,2
32919,positive,5,1,0,1,1,1,0,0,2
32929,positive,5,1,1,1,1,1,0,1,2
32950,positive,5,0,0,0,0,0,0,0,2
33005,neutral,3,1,0,1,0,0,0,0,2
33018,negative,2,0,0,0,0,0,0,0,2
33061,positive,4,1,0,1,0,0,0,0,2
33063,negative,1,0,0,0,0,0,0,0,2
33075,negative,1,1,0,0,0,0,0,0,2
33082,positive,4,1,0,0,0,0,0,0,2
33096,positive,4,1,0,0,0,0,0,0,2
33135,positive,5,1,1,1,1,1,1,0,2
33209,positive,5,1,1,1,1,1,1,0,2
33226,negative,1,0,0,0,0,0,0,0,2
33251,positive,5,1,0,1,0,1,1,0,2
33272,positive,4,1,1,1,1,0,0,1,2
33287,positive,5,1,1,1,1,1,1,1,2
33362,positive,4,1,0,0,0,0,1,0,2
33412,positive,5,1,0,0,0,1,0,0,2
33453,positive,5,1,0,1,1,1,0,0,2
33537,positive,5,1,1,1,1,1,1,1,2
33565,positive,5,1,0,1,0,0,1,0,2
33622,positive,4.5,1,0,0,0,0,1,0,2
33654,positive,5,1,0,0,1,0,1,0,2
33665,neutral,3,0,0,1,0,1,0,1,2
33679,positive,5,1,0,1,1,0,1,0,2
33725,positive,5,1,0,1,0,1,1,0,2
33803,positive,5,1,0,1,1,1,0,0,2
33811,neutral,3,0,0,0,0,1,1,1,2
33819,positive,4,1,0,1,1,1,1,0,2
33837,positive,4,1,0,1,0,0,1,0,2
33847,negative,2,1,0,1,1,0,1,0,2
33870,positive,5,1,0,1,1,1,1,0,2
